,count_x,sending_count,receiving_count,active_count,new_non_zero_count,difficulty_mean,difficulty_latest,hash_rate_mean,count_y,rate,size_mean,size_sum,transfers_volume_sum,transfers_volume_mean,transfers_volume_median,volume_sum,volume_mean,volume_median,difficulty_ribbon,sopr,stock_to_flow_ratio,pi_cycle_top,utxo_count,utxo_created_count,utxo_spent_count,utxo_created_value_sum,utxo_spent_value_sum,utxo_created_value_mean,utxo_spent_value_mean,utxo_created_value_median,utxo_spent_value_median,block_height,block_count,block_interval_mean,block_interval_median,block_size_mean,block_size_sum,current,active_more_1y_percent,price_drawdown_relative
2017-02-24,228796317,498186,590719,766808,412012,1893135265054980000000,1893135265054980000000,3.53059481709756e+18,343642,3.977337962962963,460.53277538833396,158258404,1917688.32583366,5.5804829614359415,0.15676805,226.7099144,0.000659727025218105,0.00040680000000000013,1.3878129644132927e+21,1.0272431924866,1882.7980000528796,872.6963947538942,47799550,790857,723909,1919952.53574806,1917915.03574806,2.42768608705248,2.64938691983116,0.02866981,0.03890718,454557,163,536.208588957055,325,971179.0245398772,158302181,16181975.0,0.581297762963314,-0.026727466783744824
2017-02-25,229167576,475388,561746,744952,371259,1893135265054980000000,1893135265054980000000,3.626820723224249e+18,326354,3.7772453703703706,494.348731745287,161332686,1230935.35111551,3.77177957406848,0.10460325,191.30417997,0.000586186104567433,0.0003616,1.3939284996897424e+21,1.00866314549542,1893.3043658003241,876.8335298517972,47846519,785010,738041,1233214.15529548,1231126.65529548,1.57095343409062,1.66810062760128,0.0172302,0.02522386,454724,167,521.982035928144,343,966332.3892215572,161377509,16184062.5,0.5812344446396811,-0.05107561825639173
2017-02-26,229473108,444349,462931,657108,305532,1893135265054980000000,1893135265054980000000,3.9565813521326495e+18,265025,3.0674189814814814,618.9144722196061,164027808,1125714.09390608,4.24757699804198,0.12456415,161.17260121,0.000608141123327988,0.0003616,1.400044034966192e+21,1.0073916037219202,1904.2004748456561,880.9675521454849,47751059,680874,776334,1128100.26650729,1125875.26650729,1.65684145158618,1.4502459849849298,0.01459187,0.01312402,454902,178,478.477528089888,288,921750.853932584,164071652,16186287.5,0.581141921959478,-0.02773985147834268
2017-02-27,229805582,420247,501505,664556,332474,1893135265054980000000,1893135265054980000000,3.12581241521237e+18,284411,3.2917939814814816,478.414213936884,136066265,1879227.66274403,6.607436641845862,0.18476869,195.38746144,0.000686989819099824,0.00044,1.4063241380135428e+21,1.01112672810323,1915.6894659486504,885.294895124081,47820714,684132,614477,1881223.05020547,1879423.05020547,2.74979543451479,3.05857347013065,0.02623105,0.03534545,455046,144,605.645833333333,408,945149.270833333,136101495,16188087.5,0.58126053922433,-0.01868741359165893
2017-02-28,230182924,446514,542011,699394,377342,1893135265054980000000,1893135265054980000000,3.3495581973010504e+18,325261,3.764594907407407,455.321043715673,148098178,1952638.86686646,6.00329847988676,0.18971323,227.3714723,0.0006990431447360732,0.0004488000000000001,1.4126042410608943e+21,1.0091154589469,1926.3513013459744,889.5071370166426,47917104,755332,658942,1954778.73833876,1952866.23833876,2.58797288919146,2.96363904310054,0.03145651,0.0408408,455199,153,565.1895424836599,419,968234.019607843,148139805,16190000.0,0.5813376630880379,-0.017859110112922072
2017-03-01,230551806,428606,531623,681433,368882,1893135265054980000000,1893135265054980000000,3.19105089743552e+18,315739,3.654386574074073,446.449618197333,140961556,2491806.47668565,7.8919819112799585,0.20108632,229.59036693,0.0007271523851345572,0.000452,1.418884344108245e+21,1.01159629790886,1939.2432017040674,893.958085820057,48037855,739620,618869,2493836.06705258,2492036.06705258,3.37178019395444,4.0267585984312895,0.03,0.04529224,455343,144,593.263888888889,409,979145.9513888892,140997017,16191800.0,0.583859433406172,-0.004165956090374512
2017-03-02,230946454,472855,565716,735118,394648,1893135265054980000000,1893135265054980000000,3.43161230546952e+18,329271,3.8110069444444434,455.527398404341,149991962,2739788.63180969,8.320771133229739,0.20535524,252.22663973,0.000766015348238989,0.0004531000000000001,1.4251644471555958e+21,1.01313007773449,1954.0059118493177,898.7181723197654,48131647,771120,677328,2742003.35844942,2740040.85844942,3.55587114644854,4.04536776635457,0.03125636,0.04444444,455500,157,551.6751592356691,376,955612.3312101908,150031136,16193762.5,0.583829444599034,-0.01546156406091914
2017-03-03,231354617,457390,583109,734170,408163,1913603782419000000000,1978989323998530000000,3.29274894706303e+18,337159,3.9023032407407414,441.160858823286,148741354,4556221.21597989,13.513568423147301,0.19949989,259.68606189,0.000770218389216957,0.0004971999999999999,1.4321152850384435e+21,1.00882639036052,1965.464024560232,903.8243221050412,48247102,787788,672333,4558368.40204178,4556480.90204178,5.786288191800081,6.77711922818274,0.03092958,0.04822065,455651,151,580.033112582781,424,985290.046357616,148778797,16195650.0,0.5825664952794151,-0.002227335669708785
2017-03-04,231681486,390705,489839,624694,326869,1978989323998530000000,1978989323998530000000,3.02766099638162e+18,265648,3.0746296296296296,489.769653827621,130106329,1972324.60804151,7.424579172595191,0.1719934,220.29548015,0.0008292758844410652,0.0004844,1.4390661229212908e+21,1.00893041345186,1982.246671715059,909.0617804141467,48317693,652093,581502,1974194.90352166,1972544.90352166,3.0274744607313298,3.392154977148249,0.02322892,0.03559013,455783,132,653.636363636364,427,985903.795454545,130139301,16197300.0,0.5825320435179561,-0.02094104476322212
2017-03-05,232028530,439245,524822,694635,347044,1978989323998530000000,1978989323998530000000,3.4683512641015803e+18,280592,3.2475925925925933,515.014729571763,144509013,1230716.54465055,4.38614267210235,0.1205914,216.69618574,0.000772282124009238,0.000452,1.4460169608041377e+21,1.01174957589654,1997.0032198247407,914.1337248549922,48341294,695425,671824,1232770.74083629,1230933.24083629,1.77268683299607,1.83222576275377,0.01672505,0.02457742,455930,147,570.585034013605,381,983301.31292517,144545293,16199137.5,0.582657811767063,-0.013094025507534246
2017-03-06,232390048,425215,537214,680968,361518,1978989323998530000000,1978989323998530000000,3.14652876506317e+18,287589,3.328576388888889,476.6200932580989,137070696,1913364.97886825,6.65312295973852,0.21070343,238.98093612,0.000830980795927522,0.00050404,1.4529677986869852e+21,1.01524867412979,2011.9636953719007,919.2536217685132,48453407,716488,604375,1915378.95980437,1913603.95980437,2.6732882613587,3.1662526739265604,0.0246,0.0397,456072,142,628.943661971831,426,965532.563380282,137105624,16200912.5,0.5828212882302071,-0.008324699783179512
2017-03-07,232795594,474868,571185,737940,405546,1978989323998530000000,1978989323998530000000,3.4559805343078e+18,327749,3.793391203703704,454.95734845872596,149111816,2097736.66982295,6.400436522530692,0.1694576,269.77191295,0.000823105220610894,0.0005,1.4599186365698322e+21,1.00808789833479,2023.3043461831242,924.0635565050501,48540284,770554,683677,2099918.9417358995,2098006.4417358995,2.7252067236506496,3.068709992783,0.02872272,0.04273917,456225,153,572.627450980392,442,974861.77124183,149153851,16202825.0,0.5828133058297789,-0.04493483322988912
2017-03-08,233159518,447587,526224,687735,363924,1978989323998530000000,1978989323998530000000,3.2882039269826504e+18,296966,3.4371064814814813,468.213027754029,139043350,2520726.11380505,8.488265033051139,0.15057947,233.7307623,0.000787062365051892,0.00046091,1.4668694744526797e+21,1.00422699615512,2039.6433818312005,928.1552934411627,48607726,710329,642887,2522734.84456735,2520959.84456735,3.55150197242032,3.92131096843978,0.02469534,0.033520999999999995,456367,142,601.8450704225351,346,979427.0845070421,139078646,16204600.0,0.5832964762731129,-0.11158056247520254
2017-03-09,233538499,458213,541459,705810,378981,1978989323998530000000,1978989323998530000000,3.44014399924573e+18,303484,3.5125462962962963,483.550279421657,146749773,5697458.85149123,18.7735065159648,0.14995229999999998,236.67178552,0.000779849301841283,0.00046513,1.473820312335527e+21,1.0010642630098598,2058.277638703739,932.0850991354324,48670349,739904,677281,5699545.52327675,5697695.52327675,7.70308786447539,8.41260204151118,0.025,0.0311699,456515,148,575.263513513514,380,991798.216216216,146786136,16206450.0,0.583489278881712,-0.07671617170445699
2017-03-10,233919451,486217,550994,744233,380952,1978989323998530000000,1978989323998530000000,3.48886102684851e+18,308326,3.568587962962963,501.69208889293,154684715,2749483.98669167,8.917457453123198,0.1794576,257.91797636,0.000836510629528486,0.0004971999999999999,1.480771150218375e+21,1.00431565993663,2073.902448800653,936.2074537884627,48707862,746039,708526,2751691.90466803,2749741.90466803,3.6884022211546896,3.88093295753161,0.028,0.03806647,456671,156,567.2307692307689,385,991821.3461538459,154724130,16208400.0,0.583248604256359,-0.14443650035862754
2017-03-11,234270711,454052,518949,697643,351260,1978989323998530000000,1978989323998530000000,3.42326072739683e+18,280532,3.2468981481481483,529.715340852373,148602104,1649176.00658307,5.8787446943059685,0.12416194,217.66771727,0.00077591047463391,0.00048709,1.4877219881012224e+21,1.00530632075719,2091.2882607935976,940.1183889857913,48706946,696990,697906,1651256.17430034,1649393.67430034,2.369124627757,2.36334645969563,0.02024381,0.0218,456820,149,578.10067114094,449,997576.389261745,148638882,16210262.5,0.583214445658538,-0.0881066736256384
2017-03-12,234549766,397310,422462,594454,279055,1978989323998530000000,1978989323998530000000,3.53949603890671e+18,220955,2.557349537037037,673.367296508342,148783871,1199731.13770861,5.429753287812389,0.13660429,190.62879952,0.000862749426444299,0.00048472,1.4946728259840702e+21,1.00993892113259,2105.1658391977285,944.3443188030127,48608202,585598,684342,1201859.26650813,1199921.76650813,2.0523623142636,1.75339489101667,0.01845214,0.01505,456975,155,559.116129032258,326,960146.4645161292,148822702,16212200.0,0.583187959275797,-0.049282125167458
2017-03-13,234890179,448939,516162,691383,340413,1978989323998530000000,1978989323998530000000,3.32908083878355e+18,272934,3.158958333333333,522.031747601995,142480213,2087736.76920743,7.64923669900938,0.17983528,220.75092528,0.000808806983666381,0.0004971999999999999,1.5015900443170874e+21,1.02199941351527,2117.9154801423024,948.8169068881157,48638563,690389,660028,2089770.02013271,2087957.52013271,3.0269457076122497,3.16343779374923,0.02319621,0.02481491,457120,145,594.455172413793,435,982872.310344828,142516485,16214012.5,0.580369234350994,-0.04251568069018485
2017-03-14,235279759,493865,561515,740054,389580,1978989323998530000000,1978989323998530000000,3.56644680225698e+18,310239,3.5907291666666667,483.832925583165,150103843,2700857.31872509,8.70573112576158,0.1598332,256.53171308,0.000826884154087655,0.0004971999999999999,1.5085072626501044e+21,1.00602530708353,2133.5167040694787,953.3610223202268,48685529,748447,701481,2703063.85043817,2701113.85043817,3.61156347802607,3.85058732943326,0.028431,0.033,457276,156,554.891025641026,384,962449.3589743592,150142100,16215962.5,0.5806344316808921,-0.040056402277260594
2017-03-15,235643216,442532,526458,675310,363457,1978989323998530000000,1978989323998530000000,3.26581075687746e+18,292292,3.38300925925926,477.915016490353,139690736,2272787.90021228,7.7757444617447105,0.1896746,236.25501962,0.000808284248696509,0.0004971999999999999,1.515424480983122e+21,1.01192336215936,2152.40372728719,958.004672849194,48760336,713404,638597,2274799.1552319,2273024.1552319,3.18865489292449,3.55940312158044,0.02923424,0.03999,457418,142,605.971830985916,334,983983.570422535,139725667,16217737.5,0.580851078188203,-0.02877983115756012
2017-03-16,236059709,476834,594395,734429,416493,1978989323998530000000,1978989323998530000000,3.49802292738797e+18,326881,3.7833449074074084,462.44736157807296,151165256,3314166.98888215,10.138756883643,0.19856106,264.55158129,0.000809320765936228,0.0004971999999999999,1.522341699316139e+21,1.005872321811,2168.6147829336555,962.4038910146993,48872021,798175,686490,3316344.04046344,3314431.54046344,4.15490843544763,4.8280842262282695,0.029434,0.04408851,457571,153,565.745098039216,498,988260.130718954,151203800,16219650.0,0.5805510600268922,-0.09452671568698734
2017-03-17,236420789,474957,532913,709447,361080,2018145191415060000000,2043138298276670000000,3.58328759532941e+18,292042,3.3801157407407407,524.841279678964,153275697,3120093.38676484,10.6837146258581,0.2449368,244.58901754,0.000837513157491046,0.0004971999999999999,1.5297600815107036e+21,1.0002493213301,2182.6240164552537,965.9797081794987,48893752,728387,706656,3122262.97578238,3120337.97578238,4.28654407036704,4.41563925839784,0.02999143,0.0376,457725,154,563.603896103896,393,995548.701298701,153314500,16221575.0,0.579812949223817,-0.17241202828840374
2017-03-18,236754359,452995,505628,685019,333570,2043138298276670000000,2043138298276670000000,3.720915841098711e+18,263373,3.048298611111111,561.4136149111711,147861188,2597154.72361023,9.8611274641297,0.1899,217.05770532,0.000824145623583283,0.0004971999999999999,1.5371784637052685e+21,0.995308397689201,2195.4205898769096,968.6993645926876,48866886,676234,703100,2599334.28131555,2597371.78131555,3.84383849572124,3.6941712150697694,0.02515529,0.02193168,457882,157,549.095541401274,375,942046.318471338,147901272,16223537.5,0.579679950029817,-0.2552030866225671
2017-03-19,237092615,431476,512146,675469,338256,2043138298276670000000,2043138298276670000000,3.88953675557152e+18,269171,3.1154050925925927,544.829558161905,146652317,6342965.22881985,23.5648165248848,0.14425593,211.62793576,0.0007862211596345822,0.0004971999999999999,1.5445968458998334e+21,1.0009355263736,2207.526758551771,971.2301658992997,48861348,690161,695699,6345239.35675561,6343176.85675561,9.1938538352003,9.11770299620324,0.0199,0.01940637,458047,165,525.2909090909089,375,889056.042424242,146694247,16225600.0,0.5791941446738189,-0.21658605178833729
2017-03-20,237441938,414013,512630,651284,349323,2043138298276670000000,2043138298276670000000,3.22011343669244e+18,276897,3.204826388888889,479.92596163916494,132890059,3294633.85191328,11.898409343233302,0.21294875,241.15787713,0.0008709299022019018,0.0005,1.5520152280943983e+21,0.9984661159629592,2224.684927764158,973.9671051685104,48955043,696776,603081,3296575.00979041,3294875.00979041,4.731183349872,5.463403771285138,0.02808978,0.03866,458183,136,634.492647058824,463,977387.3529411772,132924680,16227300.0,0.5790465349373629,-0.19708097132892927
2017-03-21,237814969,448119,541166,693268,373031,2043138298276670000000,2043138298276670000000,3.36689843745256e+18,287913,3.3323263888888888,484.20379072842695,139408566,6198904.08562628,21.5304765176503,0.1995,248.6366135,0.000863582448517434,0.0005,1.5594336102889633e+21,1.00367912931859,2239.9263828822886,977.0920946088793,49038743,725839,642139,6200927.72223978,6199152.72223978,8.54311730595876,9.65391094800312,0.0285139,0.03805765,458325,142,606.830985915493,463,982003.845070423,139444546,16229075.0,0.5789553160936379,-0.1432194771490819
2017-03-22,238217345,509753,572731,745057,402376,2043138298276670000000,2043138298276670000000,3.7308380162389504e+18,316434,3.6624305555555554,493.350904137979,156113000,5237855.51702227,16.5527582908985,0.17407597,265.84522812,0.000840128520070536,0.0004971999999999999,1.5668519924835284e+21,1.00057032333251,2255.512784727655,979.8282594049608,49087061,777034,728716,5240108.86225039,5238121.36225039,6.74373175723387,7.1881519854791,0.02926,0.03798761,458484,159,547.635220125786,440,982097.2264150941,156153459,16231062.5,0.579089530371922,-0.2020133513055521
2017-03-23,238583376,448344,537456,678627,366031,2043138298276670000000,2043138298276670000000,3.51042464092858e+18,287723,3.3301273148148147,496.29761610994,142796239,2377372.03384568,8.26271112787542,0.1995,235.99807634,0.0008202266636313402,0.0004971999999999999,1.5742703746780928e+21,0.999703266299721,2272.5717828214138,982.2414766531903,49171485,731300,646876,2379458.03192202,2377608.03192202,3.25373722401482,3.67552364274146,0.0286522,0.04028385,458632,148,582.02027027027,357,965088.912162162,142833159,16232912.5,0.578973125847634,-0.20967862983012955
